StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,InformedConsent,Instruct2_1,Instruct8_1,cards_con_cause_1,cards_con_conf_1,cards_dis_cause_1,cards_dis_conf_1,casino_con_cause_1,casino_con_conf_1,casino_dis_cause_1,casino_dis_conf_1,chores_con_cause_1,chores_con_conf_1,chores_dis_cause_1,chores_dis_conf_1,ducks_con_cause_1,ducks_con_conf_1,ducks_dis_cause_1,ducks_dis_conf_1,fruit_con_cause_1,fruit_con_conf_1,fruit_dis_cause_1,fruit_dis_conf_1,wheels_con_cause_1,wheels_con_conf_1,wheels_dis_cause_1,wheels_dis_conf_1,Age,Sex,AttnCheck,PROLIFIC_PID,STUDY_ID,SESSION_ID,cards_probC,cards_probA,casino_probC,casino_probA,chores_probC,chores_probA,ducks_probC,ducks_probA,fruit_probC,fruit_probA,wheels_probC,wheels_probA
2021-03-25 16:58:21,2021-03-25 17:08:25,IP Address,167.248.60.90,100,603,True,2021-03-25 17:08:25,R_3HTjsWtjBtJaaFX,,,,,40.8513946533203125,-96.713897705078125,anonymous,EN,I consent. Begin the study.,1,0,0.774,0.862,,,0.678,0.666,,,0.701,0.983,,,0.58,0.589,,,,,0.742,0.747,,,0.732,0.907,58,Female,Yes.,5c8c5ca067dd930001663756,605b6ee6691599ae7a55f84e,605d157a72f06fad6a62385b,3,9,8,4,2,3,7,7,2,10,4,3
2021-03-25 17:05:58,2021-03-25 17:09:21,IP Address,76.111.108.105,100,203,True,2021-03-25 17:09:21,R_7NzKNm5fw1MWvqp,,,,,39.25140380859375,-76.7978973388671875,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.727,0.944,,,0.783,0.932,,,,,1,1,,,1,1,,,1,1,22,Male,Yes.,5f5ab115b8e6411bcb5dadf1,605b6ee6691599ae7a55f84e,605d17513033e0cfef8373f8,2,9,2,1,8,7,9,10,2,4,3,9
2021-03-25 17:01:38,2021-03-25 17:09:25,IP Address,68.201.121.191,100,467,True,2021-03-25 17:09:25,R_2PuGj7FcUxPd0y5,,,,,31.1992950439453125,-97.93039703369140625,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.929,1,,,1,1,0.928,1,,,,,0.963,1,0.9,0.987,,,63,Female,Yes.,5a8b61fcf1408d000176b02f,605b6ee6691599ae7a55f84e,605d164ad4dfedea8bdfb0e0,3,4,7,3,7,6,7,8,7,6,9,1
2021-03-25 17:00:21,2021-03-25 17:11:53,IP Address,181.226.62.206,100,692,True,2021-03-25 17:11:54,R_ZlSzDZJ9c3oYYYV,,,,,-42.463592529296875,-73.80829620361328125,anonymous,EN,I consent. Begin the study.,1,0,0.039,1,,,,,0.258,0.746,0.573,0.976,,,,,0.973,1,,,0.176,0.807,,,0.12,0.685,26,Male,Yes.,5ffc8903a3b2580e0d5dd2b2,605b6ee6691599ae7a55f84e,605d15feb4d2e04b01321e68,5,1,8,4,4,6,3,9,4,1,6,4
2021-03-25 17:00:32,2021-03-25 17:12:01,IP Address,73.132.62.6,100,688,True,2021-03-25 17:12:01,R_AnWfq8Upi7B2vLP,,,,,39.282501220703125,-77.852203369140625,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,0.718,,,1,1,,,1,1,,,1,1,0.502,1,,,51,Female,Yes.,5cf9dab98a198600159d1bfa,605b6ee6691599ae7a55f84e,605d160c8a573b228834b675,4,7,1,4,7,10,1,9,1,1,5,8
2021-03-25 16:59:50,2021-03-25 17:12:02,IP Address,99.115.43.148,100,731,True,2021-03-25 17:12:02,R_R36Yw0KSx9PTEdj,,,,,33.9954986572265625,-84.6580963134765625,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.752,0.897,0.713,1,,,,,1,1,1,1,,,1,1,,,22,Male,"No, I did not take the study seriously.",5eeabb4143299b1e176fb83e,605b6ee6691599ae7a55f84e,605d15e23e78004fbec4fadd,3,7,6,9,7,9,6,2,2,3,5,7
2021-03-25 16:58:34,2021-03-25 17:12:54,IP Address,108.196.102.107,100,859,True,2021-03-25 17:12:54,R_31m7YNlgOni67uh,,,,,38.4781951904296875,-122.74749755859375,anonymous,EN,I consent. Begin the study.,1,0,0.786,0.787,,,,,0.828,0.7,0.477,0.5,,,0.601,0.837,,,,,0.483,0.672,0.201,0.739,,,48,Female,Yes.,5dd37d08c6588f38120fb465,605b6ee6691599ae7a55f84e,605d159416c354a75e26540b,5,1,4,9,6,1,5,6,2,8,10,5
2021-03-25 17:01:21,2021-03-25 17:17:56,IP Address,69.80.86.23,100,994,True,2021-03-25 17:17:56,R_Xk1cJuWCykXbvnb,,,,,33.8820037841796875,-80.40399932861328125,anonymous,EN,I consent. Begin the study.,1,0,,,0.799,1,,,0.728,1,0.697,1,,,0,1,,,0.782,1,,,1,1,,,53,Female,Yes.,5d2ff461d9e25c0017b01972,605b6ee6691599ae7a55f84e,605d1636c7412d0666bcfa16,1,4,9,10,9,6,8,8,5,10,6,3
2021-03-25 17:04:19,2021-03-25 17:18:47,IP Address,72.134.131.176,100,868,True,2021-03-25 17:18:47,R_21cQQxbJomPn0qX,,,,,32.7093048095703125,-114.49050140380859375,anonymous,EN,I consent. Begin the study.,1,0,0.497,0.739,,,0.482,0.876,,,0.503,0.832,,,,,1,1,,,0.808,0.818,0.734,0.739,,,42,Female,Yes.,5eb59ffc6d5fd20c9282fede,605b6ee6691599ae7a55f84e,605d16213baea7bcc86e5e3d,9,5,4,1,8,3,1,1,9,5,2,3
2021-03-25 16:37:01,2021-03-25 17:21:13,IP Address,107.200.216.229,100,2652,True,2021-03-25 17:21:14,R_3oLO4F5RfIGZhK9,,,,,33.6403961181640625,-117.92259979248046875,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.711,,,0.899,0.757,,,1,0.654,0.609,0.452,,,,,0.683,0.73,0.686,0.686,,,22,Female,"No, I had trouble paying attention.",5e9a363724927e0d07782751,605b6ee6691599ae7a55f84e,605d1086a3a3dd850ae1db81,4,3,3,4,7,4,5,7,4,6,8,9
2021-03-25 17:15:49,2021-03-25 17:22:12,IP Address,76.235.200.121,100,382,True,2021-03-25 17:22:12,R_24vEuKFl5dViEwu,,,,,41.7030029296875,-83.5709991455078125,anonymous,EN,I consent. Begin the study.,1,0,,,0.515,0.996,,,0.506,1,,,1,0.842,0.507,0.694,,,0,1,,,0.821,1,,,22,Female,Yes.,6041a2482c6bef1ae8fdd51e,605b6ee6691599ae7a55f84e,605d199f4098c0319bd141e4,4,1,9,7,7,7,4,1,10,4,3,4
2021-03-25 17:16:28,2021-03-25 17:24:06,IP Address,72.222.228.34,100,458,True,2021-03-25 17:24:07,R_1cSUxdk59MM3Tyg,,,,,33.4669036865234375,-111.91510009765625,anonymous,EN,I consent. Begin the study.,1,0,0.51,1,,,0.51,1,,,0.477,1,,,,,1,1,,,1,1,,,1,1,25,Male,Yes.,60061915172c9b9617d0430e,605b6ee6691599ae7a55f84e,605d19c376b7b8d2b78045bc,4,6,10,6,1,7,1,6,8,1,8,3
2021-03-25 17:00:11,2021-03-25 17:25:19,IP Address,47.17.180.102,100,1507,True,2021-03-25 17:25:19,R_1riQNMBE1YQb6qD,,,,,40.62139892578125,-73.97049713134765625,anonymous,EN,I consent. Begin the study.,1,0,0,1,,,,,0.411,1,0,1,,,,,1,1,0,1,,,,,0.537,0.654,37,Male,Yes.,5fd7782dee03dc08d3f3f491,605b6ee6691599ae7a55f84e,605d15f4a7803fab18a8105a,10,6,4,10,4,3,1,7,10,7,3,3
2021-03-25 16:56:55,2021-03-25 17:26:13,IP Address,74.105.115.32,100,1757,True,2021-03-25 17:26:13,R_Rf3YykmmEcnwPYJ,,,,,40.8805999755859375,-74.145599365234375,anonymous,EN,I consent. Begin the study.,1,0,0.111,0.793,,,0.638,0.558,,,,,0.724,0.525,0.834,0.81,,,,,0.346,0.679,,,0.377,0.58,20,Male,Yes.,601c439a4bb8ca71ae32e269,605b6ee6691599ae7a55f84e,605d153109f1afcf37b9eeca,2,3,4,1,3,6,8,7,7,2,1,7
2021-04-08 09:32:49,2021-04-08 09:38:34,IP Address,96.11.69.78,100,345,True,2021-04-08 09:38:34,R_1Hpfs8THorBVKZC,,,,,41.3721923828125,-82.10870361328125,anonymous,EN,I consent. Begin the study.,1,0,,,0.63,0.811,,,1,1,0.777,0.665,,,1,1,,,,,0.71,0.5,,,1,1,24,Male,Yes.,5da93ce3a557820013331362,606f1708435d487ca247689f,606f221dcb6e8a02ccfe0272,2,2,7,6,5,4,7,1,5,2,8,10
2021-04-08 09:48:58,2021-04-08 09:54:12,IP Address,207.38.252.58,100,313,True,2021-04-08 09:54:12,R_3jZAeBqk8Ss6yl3,,,,,40.7787017822265625,-73.91320037841796875,anonymous,EN,I consent. Begin the study.,1,0,,,0.749,0.63,0.51,0.782,,,,,0,0.406,0.334,0.361,,,1,0.904,,,,,1,0.862,23,Female,Yes.,5f805b5083d6c606c56d7cbd,606f1708435d487ca247689f,606f25e4b2d1a73ca90b8ce3,4,4,5,2,5,2,6,4,3,5,3,1
2021-04-08 10:24:11,2021-04-08 10:29:22,IP Address,167.142.60.238,100,310,True,2021-04-08 10:29:22,R_OrOHX4HwrjJ6FQR,,,,,42.5243072509765625,-92.44789886474609375,anonymous,EN,I consent. Begin the study.,1,0,0.82,0.661,,,,,0.87,0.682,,,0.81,0.738,,,0.703,0.746,,,0.849,0.745,0.789,0.755,,,21,Female,Yes.,5f2a43a95f057c229165aeed,606f1708435d487ca247689f,606f2e27e49e2d896386ca2e,9,3,10,8,9,7,5,6,7,6,6,8
2021-04-08 10:23:16,2021-04-08 10:29:52,IP Address,66.155.230.26,100,395,True,2021-04-08 10:29:52,R_qWajiH3mDJQjWMx,,,,,41.20440673828125,-75.9113006591796875,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,1,0.808,,,30,Male,Yes.,5cc61e3b5986a400014e9292,606f1708435d487ca247689f,606f2df01ae7485f1b5e4a44,4,5,6,9,6,9,3,10,3,6,5,4
2021-04-08 10:26:59,2021-04-08 10:30:29,IP Address,73.200.177.208,100,209,True,2021-04-08 10:30:29,R_28ZktSHZXIGpE9E,,,,,39.551605224609375,-78.18470001220703125,anonymous,EN,I consent. Begin the study.,1,0,0.97,0.986,,,1,1,,,1,1,,,,,1,1,1,1,,,,,1,1,20,Male,Yes.,606e50703c9578ed536d1c4e,606f1708435d487ca247689f,606f2ecfbe5113252b39125d,10,10,9,8,2,1,6,4,9,2,7,2
2021-04-08 10:36:16,2021-04-08 10:39:57,IP Address,76.106.123.114,100,220,True,2021-04-08 10:39:57,R_3fvjRm8z3C2Wf4D,,,,,38.83050537109375,-77.10140228271484375,anonymous,EN,I consent. Begin the study.,1,0,0,1,,,,,0.717,0.294,0.741,0.376,,,0.717,0.438,,,0.562,0.431,,,0.511,0.317,,,34,Female,Yes.,5d2732da62a67d0019d1858d,606f1708435d487ca247689f,606f30fcfda5c30396b966b3,10,3,8,5,1,3,4,9,5,7,1,7
2021-04-08 10:37:06,2021-04-08 10:40:31,IP Address,50.73.191.49,100,204,True,2021-04-08 10:40:31,R_1ohRXZ78x9m4LP7,,,,,40.104095458984375,-80.6425018310546875,anonymous,EN,I consent. Begin the study.,1,0,0.685,1,,,,,1,0.774,0.779,0.811,,,0.59,1,,,,,0.845,0.903,0.825,0.883,,,31,Male,Yes.,5d634b27e5f92f0017196a3f,606f1708435d487ca247689f,606f31173c23b0367c97647f,5,5,2,3,9,6,4,1,3,1,10,9
2021-04-08 10:33:36,2021-04-08 10:45:57,IP Address,73.115.140.61,100,740,True,2021-04-08 10:45:57,R_2Pegs7FqHiwQ8A7,,,,,30.052398681640625,-95.370697021484375,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,1,1,,,1,1,1,1,,,,,1,1,41,Female,Yes.,606da6e905ff4dd31a867977,606f1708435d487ca247689f,606f2fb96bc03f5728c81f97,5,8,3,10,10,10,8,4,2,1,5,5
2021-04-08 10:35:41,2021-04-08 10:45:59,IP Address,71.90.93.97,100,618,True,2021-04-08 10:46:00,R_1doTcK5eMpcYFGL,,,,,42.5323028564453125,-88.34850311279296875,anonymous,EN,I consent. Begin the study.,1,0,0,0,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,31,Male,Yes.,606cae25553e3e5c690d9ca7,606f1708435d487ca247689f,606f30d150b191aa58d36d1f,8,2,4,7,7,5,2,10,9,2,1,3
2021-04-08 10:42:40,2021-04-08 10:47:38,IP Address,86.18.172.179,100,298,True,2021-04-08 10:47:39,R_10Pi6Ct9kAwZ8e2,,,,,51.456298828125,-0.0919036865234375,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,30,Male,"No, something else affected my participation negatively.",5f2aba03e8652834d6577992,606f1708435d487ca247689f,606f327c075d864f8a064d5a,2,2,4,4,6,5,7,1,8,4,7,2
2021-04-08 10:46:26,2021-04-08 10:48:32,IP Address,173.216.5.151,100,125,True,2021-04-08 10:48:32,R_3KD4y3MSYrXJAe4,,,,,34.9463958740234375,-92.03220367431640625,anonymous,EN,I consent. Begin the study.,1,0,0.577,0,,,1,1,,,0.737,0,,,0,0,,,,,0.259,0,,,0.796,0,48,Male,Yes.,604e14e1da84521992409107,606f1708435d487ca247689f,606f335d3183be4178673fa8,6,10,1,10,10,10,2,1,5,5,7,1
2021-04-08 10:49:01,2021-04-08 10:52:18,IP Address,75.72.180.36,100,196,True,2021-04-08 10:52:19,R_3PZZaQcsIYbQgnj,,,,,45.0196075439453125,-93.24019622802734375,anonymous,EN,I consent. Begin the study.,1,0,0.501,1,,,0.521,1,,,,,0.464,0.785,0.504,1,,,0.519,0.797,,,0.178,0.885,,,22,Female,Yes.,5ea497072b246644ea12dc12,606f1708435d487ca247689f,606f33f98ab1529c2e333c22,7,8,6,3,3,4,2,6,8,5,10,4
2021-04-08 10:55:11,2021-04-08 10:58:10,IP Address,98.26.110.151,100,178,True,2021-04-08 10:58:11,R_1K2VDKmGXtX0MgS,,,,,35.91510009765625,-79.097198486328125,anonymous,EN,I consent. Begin the study.,1,0,,,0.401,0.234,0.576,0.82,,,0.334,0.682,,,1,1,,,,,0,1,0.675,0.823,,,22,Female,Yes.,5f3546fa1fe9184d7f649d65,606f1708435d487ca247689f,606f356c915477246c630c26,2,2,9,1,8,2,1,10,10,7,2,7
2021-04-08 10:52:03,2021-04-08 10:59:33,IP Address,72.203.137.229,100,449,True,2021-04-08 10:59:33,R_0qatVb9rFZDmpSp,,,,,30.59759521484375,-90.97149658203125,anonymous,EN,I consent. Begin the study.,1,0,,,0.704,0.51,,,0.979,0.807,0.51,0.707,,,0.47,0.477,,,,,0.51,0.51,,,0,0.818,20,Female,Yes.,5f20958e8fd66c3a46f2a8ed,606f1708435d487ca247689f,606f34b15e96659a9c86b91a,3,4,10,4,7,7,6,7,1,1,4,10
2021-04-08 10:40:10,2021-04-08 11:01:13,IP Address,173.242.85.202,100,1263,True,2021-04-08 11:01:14,R_27fb9u70s8dDpVe,,,,,43.5045013427734375,-88.54509735107421875,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,1,0.925,,,1,1,0.945,0.782,,,1,1,,,37,Male,Yes.,5d230db3ad94ee001affee7c,606f1708435d487ca247689f,606f3159f9d59d1fb9e76823,5,8,4,5,7,9,9,9,5,10,6,5
2021-04-08 10:43:21,2021-04-08 11:02:42,IP Address,174.250.42.9,100,1161,True,2021-04-08 11:02:42,R_cCRfFhpo6x2fnFv,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I consent. Begin the study.,1,0,,,0.807,0.993,,,1,1,0.32,0.783,,,0,1,,,,,0.803,0.658,0.903,0.899,,,42,Male,Yes.,5c49484a6d9ae80001a1aa72,606f1708435d487ca247689f,606f32a3e24ea4b79789e68e,1,7,9,10,9,3,10,6,9,2,2,10
2021-04-08 10:59:16,2021-04-08 11:06:11,IP Address,107.77.253.9,100,415,True,2021-04-08 11:06:12,R_1LYjZGxrqzaxQdl,,,,,28.0435943603515625,-81.73329925537109375,anonymous,EN,I consent. Begin the study.,1,0,0.492,1,,,0.507,1,,,0.497,1,,,0.489,1,,,0.501,1,,,0.513,1,,,49,Female,Yes.,5d8e7b7ebf4783001eb768b0,606f1708435d487ca247689f,606f3569e20e33653d7cdc84,4,4,5,9,2,2,6,10,1,8,3,8
2021-04-08 11:04:59,2021-04-08 11:08:04,IP Address,104.173.206.157,100,185,True,2021-04-08 11:08:05,R_3HLjbr5k5TvGtUm,,,,,34.0290069580078125,-118.4004974365234375,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.424,0.963,,,,,1,1,0.503,1,,,0.635,1,,,0.665,0.907,,,30,Male,Yes.,5edc8a9298364795a32abd97,606f1708435d487ca247689f,606f37ab177c54e7de71e227,9,3,6,7,1,4,10,2,4,5,6,8
2021-04-08 11:00:06,2021-04-08 11:09:37,IP Address,68.225.32.172,100,571,True,2021-04-08 11:09:37,R_24IZwNSUnDbM7di,,,,,36.855804443359375,-76.00420379638671875,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0,1,,,,,1,1,0,1,,,,,0,1,0,1,,,63,Male,Yes.,5d65515bd08d610001eb40a6,606f1708435d487ca247689f,606f368d9e6eaa0917b65ab9,4,4,2,8,9,7,6,10,1,1,2,3
2021-04-08 11:07:39,2021-04-08 11:10:41,IP Address,173.73.192.93,100,181,True,2021-04-08 11:10:41,R_u7CxLHnERTl0vGp,,,,,38.906402587890625,-77.12779998779296875,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,0.5,1,0.5,1,,,0.513,1,,,,,0.5,1,35,Male,Yes.,5bbd051ce3e98b000104ed9a,606f1708435d487ca247689f,606f385723b363b04ebc4794,2,6,1,7,9,4,7,3,2,8,1,3
2021-04-08 11:13:57,2021-04-08 11:16:42,IP Address,172.221.230.165,100,164,True,2021-04-08 11:16:42,R_3OaqfSOIvcyBzzP,,,,,38.575897216796875,-90.51670074462890625,anonymous,EN,I consent. Begin the study.,1,0,,,0.507,0.011,0.51,0,,,,,0.466,0,0.485,0,,,0.52,0.139,,,0.504,0,,,44,Male,Yes.,56f29effed0cf60006911528,606f1708435d487ca247689f,606f39d20e76f7682737d8ac,9,6,8,7,7,3,5,6,4,4,3,1
2021-04-08 11:12:37,2021-04-08 11:20:00,IP Address,50.36.88.111,100,442,True,2021-04-08 11:20:00,R_2rHOjLf9n4CQ9Qo,,,,,44.666107177734375,-84.693603515625,anonymous,EN,I consent. Begin the study.,1,0,,,0.5,1,,,0.5,0.852,1,1,,,0.183,0.751,,,0,0.668,,,0.456,0.624,,,28,Male,Yes.,605f9cfad4df69fcebaac11b,606f1708435d487ca247689f,606f39803872e5f43e1e8d15,5,7,2,4,3,10,3,1,10,4,10,6
2021-04-08 11:18:53,2021-04-08 11:23:10,IP Address,92.1.156.195,100,256,True,2021-04-08 11:23:10,R_24zSHw7scYyaum6,,,,,55.848602294921875,-4.2216033935546875,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.762,1,,,,,1,1,,,1,1,0.7,1,,,0.755,1,,,25,Male,Yes.,5f03a2c8d092d92d5a541e53,606f1708435d487ca247689f,606f3af92cceccf6b2610bc4,5,2,1,9,6,5,4,7,2,1,5,6
2021-04-08 11:16:29,2021-04-08 11:23:36,IP Address,73.113.4.64,100,427,True,2021-04-08 11:23:36,R_2q2UPpiG205P9cF,,,,,36.049896240234375,-83.92279815673828125,anonymous,EN,I consent. Begin the study.,1,0,,,0.651,0.893,,,0.182,0.873,,,0.725,0.639,0.308,0.766,,,,,0.748,0.668,0.256,1,,,28,Male,Yes.,58f5365dfb4d7500014aeebc,606f1708435d487ca247689f,606f3a44396dc879bbd5dd87,10,4,4,10,8,2,3,6,1,3,5,4
2021-04-08 11:21:44,2021-04-08 11:25:18,IP Address,24.164.10.139,100,214,True,2021-04-08 11:25:19,R_O7D2bDWKWyiCVKV,,,,,28.2364959716796875,-82.3289031982421875,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,1,1,,,1,1,,,,,0.541,0.859,,,0.541,0.946,48,Male,Yes.,5f21d57a48386f1550a2e7c2,606f1708435d487ca247689f,606f3ba31eb5316e29518ecd,1,3,10,2,9,10,8,8,10,3,1,1
2021-04-08 11:23:38,2021-04-08 11:28:06,IP Address,75.129.227.40,100,267,True,2021-04-08 11:28:06,R_3eyHqMo9MfvGDoQ,,,,,38.59039306640625,-90.34670257568359375,anonymous,EN,I consent. Begin the study.,1,0,,,0.787,0.232,,,0.799,0.239,0.776,0.227,,,0.783,0.241,,,0.755,0.261,,,0.787,0.199,,,47,Male,Yes.,5c60c5d94464bc00019af3da,606f1708435d487ca247689f,606f3c11122b7bd9f11e4efa,8,5,3,7,7,8,1,6,6,7,6,3
2021-04-08 11:20:24,2021-04-08 11:29:17,IP Address,75.168.87.36,100,533,True,2021-04-08 11:29:17,R_12sZmcyWUZ0l5nU,,,,,44.950897216796875,-93.33660125732421875,anonymous,EN,I consent. Begin the study.,1,0,0.52,1,,,0.51,1,,,0.51,1,,,0.51,1,,,0.51,1,,,0.51,1,,,69,Female,Yes.,5fde4292a4d8245990ada5bc,606f1708435d487ca247689f,606f3b54ce1ecada08738a68,7,4,2,3,3,2,2,2,9,9,8,3
2021-04-08 11:25:06,2021-04-08 11:30:07,IP Address,68.116.170.66,100,301,True,2021-04-08 11:30:07,R_3NEtTc79JendPaA,,,,,42.34320068359375,-71.8394012451171875,anonymous,EN,I consent. Begin the study.,1,0,,,0.718,0.735,0.768,0.8,,,0.737,0.863,,,0.689,0.835,,,,,0.518,0.414,,,0,0.276,29,Male,Yes.,5afafdf27245f60001157545,606f1708435d487ca247689f,606f3c6d83ccf973e26460e9,1,2,8,5,4,8,1,6,7,7,10,6
2021-04-08 11:23:58,2021-04-08 11:30:37,IP Address,173.214.144.215,100,399,True,2021-04-08 11:30:38,R_1EZHkKISIHSve6Z,,,,,30.876800537109375,-84.20909881591796875,anonymous,EN,I consent. Begin the study.,1,0,,,0.835,0.745,,,1,0.834,0.611,0.479,,,0.893,0.908,,,,,1,0.848,0.923,0.89,,,21,Female,Yes.,5e83e43f4c96811430f6ff14,606f1708435d487ca247689f,606f3c20f3e3bce77fbd573a,3,2,9,6,10,5,10,9,4,6,9,2
2021-04-08 11:12:58,2021-04-08 11:30:50,IP Address,73.202.156.193,100,1072,True,2021-04-08 11:30:51,R_2XoLHm8vu7EcY4Q,,,,,37.7906036376953125,-122.2411956787109375,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.993,1,,,,,0,0,1,1,,,,,0,0,0,1,,,40,Female,Yes.,5f6bb6f42a33df11b3559b4b,606f1708435d487ca247689f,606f3990fd42e8304c59cd58,3,9,4,1,9,2,1,6,7,9,7,5
2021-04-08 11:26:45,2021-04-08 11:31:38,IP Address,173.188.49.12,100,292,True,2021-04-08 11:31:38,R_3wN09THBCa2iQud,,,,,41.3721923828125,-82.10870361328125,anonymous,EN,I consent. Begin the study.,1,0,,,0.994,0.645,,,0.908,0.901,0.685,0.98,,,,,1,1,1,0.997,,,,,0.51,0.793,45,Female,Yes.,57f2da5c6c19420001438d19,606f1708435d487ca247689f,606f3cd1c15abe6f41f0db5f,3,6,2,5,5,6,5,2,9,4,8,9
2021-04-08 11:29:11,2021-04-08 11:33:09,IP Address,147.4.36.78,100,238,True,2021-04-08 11:33:10,R_232WCMm4OnzWXKr,,,,,40.71929931640625,-73.6006011962890625,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,0.759,0.972,,,1,1,,,,,0.787,0.776,,,0.703,0.783,,,0.5,0.82,21,Female,Yes.,5ecca0f9a88e73878f2e66b4,606f1708435d487ca247689f,606f3d6262a200be436e9b73,3,8,7,6,3,5,4,9,7,8,6,9
2021-04-08 11:23:21,2021-04-08 11:33:30,IP Address,72.228.143.71,100,609,True,2021-04-08 11:33:30,R_bgzIfX6sIMKg2kN,,,,,42.7368011474609375,-78.8358001708984375,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,1,1,,,1,1,1,1,,,,,1,1,31,Female,Yes.,5fb833fa0ebd5251a0d9feae,606f1708435d487ca247689f,606f3c010de308cd1ea2a283,7,5,8,9,6,7,3,7,6,8,3,3
2021-04-08 11:30:33,2021-04-08 11:34:12,IP Address,107.139.223.12,100,219,True,2021-04-08 11:34:13,R_1DuwUbz8AxugbfR,,,,,39.9568939208984375,-82.9644012451171875,anonymous,EN,I consent. Begin the study.,1,0,0.994,0.848,,,0.121,0.999,,,,,0.273,0.763,,,0.204,1,1,1,,,0.528,0.321,,,23,Female,Yes.,5cfd3d9cd0e99c0016baf6c8,606f1708435d487ca247689f,606f3c39513d24edd4d392b7,8,10,5,2,5,3,9,3,1,9,3,6
2021-04-08 11:27:18,2021-04-08 11:34:29,IP Address,76.167.138.203,100,430,True,2021-04-08 11:34:29,R_3NDsKoM9wnXtVnz,,,,,34.0767059326171875,-118.18019866943359375,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.952,,,0.941,0.952,0.151,0.886,,,,,0.956,0.965,,,0.5,0.746,0.941,0.951,,,26,Female,Yes.,5e3d8ef3b9b9e3043d928529,606f1708435d487ca247689f,606f3ce2e6fc135e2abc2a79,2,1,3,9,10,3,9,1,4,8,6,10
2021-04-08 11:32:23,2021-04-08 11:34:44,IP Address,96.41.78.232,100,141,True,2021-04-08 11:34:44,R_2dNn3BlqUHrtDIb,,,,,33.818206787109375,-118.233001708984375,anonymous,EN,I consent. Begin the study.,1,0,,,0.819,1,0,1,,,,,1,1,,,1,1,1,1,,,,,1,1,20,Male,Yes.,5d193f10b3e698001cea9014,606f1708435d487ca247689f,606f3e23afe42145eab70a4e,3,4,10,6,9,9,1,5,1,4,8,5
2021-04-08 11:28:59,2021-04-08 11:34:53,IP Address,173.80.158.180,100,354,True,2021-04-08 11:34:54,R_2ePDaqH5Uk4IYe7,,,,,38.4528961181640625,-82.21810150146484375,anonymous,EN,I consent. Begin the study.,1,0,,,0.975,0.979,0.497,1,,,0.521,0.976,,,,,0.532,1,,,1,0.806,0.487,0.982,,,49,Female,Yes.,5d14de64730726001a7f58c7,606f1708435d487ca247689f,606f3d5730f876c6b3c3e5a4,2,1,1,3,8,8,2,5,2,2,6,3
2021-04-08 11:29:33,2021-04-08 11:35:54,IP Address,47.184.100.216,100,380,True,2021-04-08 11:35:54,R_28XMwD1pvYwegIk,,,,,33.238006591796875,-97.1134033203125,anonymous,EN,I consent. Begin the study.,1,0,0.613,0.869,,,0.642,0.907,,,,,0.832,0.938,,,1,1,0.741,0.882,,,,,1,1,25,Male,Yes.,5ee517175fd9cf23b3b7b7ec,606f1708435d487ca247689f,606f3d79604454ead551231d,3,1,8,5,10,8,7,4,6,8,2,8
2021-04-08 11:33:30,2021-04-08 11:36:40,IP Address,73.119.248.194,100,189,True,2021-04-08 11:36:40,R_2YKb8bAgxQeiy3Y,,,,,43.0110015869140625,-71.45709991455078125,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,1,1,,,38,Female,Yes.,5ba3d4590e41db0001786ca1,606f1708435d487ca247689f,606f3e66ccc68a5d874f53d7,2,5,8,6,10,9,6,5,9,4,4,6
